0.002	0.999959986510746
0.004	0.999917847009347
0.006	0.999875665306751
0.008	0.999833419277285
0.01	0.99979108662574
0.012	0.999748644828021
0.014	0.999706071070379
0.016	0.999663342186836
0.018	0.999620434594409
0.02	0.999577324225674
0.022	0.999533986458238
0.024	0.999490396040593
0.026	0.999446527013818
0.028	0.999402352628539
0.03	0.999357845256486
0.032	0.99931297629594
0.034	0.999267716070248
0.036	0.999222033718536
0.038	0.999175897077615
0.04	0.999129272553943
0.042	0.999082124984408
0.044	0.999034417484471
0.046	0.998986111282063
0.048	0.998937165535384
0.05	0.998887537132478
0.052	0.998837180470183
0.054	0.998786047209653
0.056	0.99873408600525
0.058	0.998681242203104
0.06	0.998627457505004
0.062	0.998572669592639
0.064	0.998516811706296
0.066	0.998459812171168
0.068	0.998401593863171
0.07	0.998342073604736
0.072	0.998281161479251
0.074	0.998218760050672
0.076	0.99815476347221
0.078	0.998089056464735
0.08	0.998021513141575
0.082	0.99795199565141
0.084	0.997880352604813
0.086	0.997806417242191
0.088	0.997730005291119
0.09	0.997650912448602
0.092	0.997568911407826
0.094	0.997483748328454
0.096	0.997395138622749
0.098	0.997302761894864
0.1	0.997206255824309
0.102	0.997105208722915
0.104	0.996999150411432
0.106	0.996887540948628
0.108	0.996769756589785
0.11	0.996645072134065
0.112	0.996512638513178
0.114	0.996371454034085
0.116	0.99622032704933
0.118	0.996057826884064
0.12	0.995882218428536
0.122	0.995691373627322
0.124	0.995482649688021
0.126	0.995252718372645
0.128	0.994997321767706
0.13	0.994710914785041
0.132	0.994386128268286
0.134	0.994012939025792
0.136	0.993577343987503
0.138	0.993059161144736
0.14	0.992428220472929
0.142	0.991637423339886
0.144	0.990609314854079
0.146	0.989208163885966
0.148	0.987176536086935
0.15	0.983974217798054
0.152	0.978305545184597
0.154	0.966437032555317
0.156	0.934478341121488
0.158	0.817936114991626
0.16	0.699033952519431
0.162	0.878904200126344
0.164	0.936447328234511
0.166	0.952621760459226
0.168	0.955919367410572
0.17	0.952550304781136
0.172	0.943182446724606
0.174	0.925985530468665
0.176	0.897647629635472
0.178	0.857807534276395
0.18	0.822713103590569
0.182	0.82202337724092
0.184	0.850833069703837
0.186	0.881419996655674
0.188	0.902715960312512
0.19	0.915156941178
0.192	0.921011113073567
0.194	0.921813105051125
0.196	0.918198825189247
0.198	0.910083123753087
0.2	0.896814151132041
0.202	0.877393000858537
0.204	0.851069168833075
0.206	0.818772894316117
0.208	0.785217615488113
0.21	0.758980724093704
0.212	0.746930386485438
0.214	0.74757467291141
0.216	0.752494700160047
0.218	0.752065361274879
0.22	0.736417610567553
0.222	0.690399083084041
0.224	0.600637336126209
0.226	0.500710816602558
0.228	0.417027198089453
0.23	0.345763962672295
0.232	0.28215080149011
0.234	0.224403749129937
0.236	0.172622107956849
0.238	0.127818121881722
0.24	0.091201163715147
0.242	0.0636388627075151
0.244	0.0453150894903446
0.246	0.0356210680402602
0.248	0.033264496082887
0.25	0.0365194614844711
0.252	0.0435140766641348
0.254	0.0524726017627113
0.256	0.0618722968167561
0.258	0.0705149305297114
0.26	0.0775348414496624
0.262	0.0823703411588244
0.264	0.0847202669624396
0.266	0.0844994452769611
0.268	0.0817995908043585
0.27	0.0768570566713281
0.272	0.070025826105628
0.274	0.0617527372620376
0.276	0.0525517400776942
0.278	0.0429747255840863
0.28	0.0335779423190205
0.282	0.0248849561828612
0.284	0.0173490971531532
0.286	0.011319810265379
0.288	0.00701775302250171
0.29	0.00452258047710936
0.292	0.00377529752205786
0.294	0.00459443337096231
0.296	0.00670290844227301
0.298	0.00976099144266695
0.3	0.0134004711908603
0.302	0.0172559449193474
0.304	0.0209905146488589
0.306	0.0243146863483811
0.308	0.0269985047688719
0.31	0.0288777488901081
0.312	0.02985535432465
0.314	0.0298992236335219
0.316	0.0290373752937919
0.318	0.0273510990336003
0.32	0.0249665288612009
0.322	0.0220448772942573
0.324	0.0187715225915415
0.326	0.0153442031287349
0.328	0.0119607220437244
0.33	0.00880675314187453
0.332	0.00604450564619458
0.334	0.00380309047428146
0.336	0.00217138935123169
0.338	0.00119404461633707
0.34	0.000870883081354513
0.342	0.00115971573636443
0.344	0.00198208878358426
0.346	0.00323127026782517
0.348	0.00478158861635246
0.35	0.00649821025276229
0.352	0.00824653645330789
0.354	0.00990057571936954
0.356	0.0113498598833479
0.358	0.0125046775497395
0.36	0.0132995681165851
0.362	0.0136951402078043
0.364	0.0136783504999003
0.366	0.0132614127744377
0.368	0.0124795171666587
0.37	0.0113875407120275
0.372	0.0100559340747896
0.374	0.00856598252556055
0.376	0.00700466294949161
0.378	0.00545934873837212
0.38	0.00401264261176064
0.382	0.00273763346816642
0.384	0.00169386758906439
0.386	0.000924290396959453
0.388	0.000453351240564598
0.39	0.000286375201433134
0.392	0.000410203000231669
0.394	0.000794996390851955
0.396	0.00139701598821314
0.398	0.00216211263710635
0.4	0.00302963868170067
0.402	0.00393648261436774
0.404	0.00482095522861187
0.406	0.00562629978831589
0.408	0.00630365375487795
0.41	0.00681434685017173
0.412	0.00713147329242654
0.414	0.00724072121041449
0.416	0.00714047838651859
0.418	0.00684126145635381
0.42	0.00636453749504888
0.422	0.00574102480266164
0.424	0.00500857544118451
0.426	0.00420975647990352
0.428	0.00338925961105857
0.43	0.00259127837330029
0.432	0.00185699654008651
0.434	0.00122232803597652
0.436	0.000716036287564764
0.438	0.000358338535523523
0.44	0.000160069124579278
0.442	0.000122437460436527
0.444	0.000237374721665604
0.446	0.000488422748624411
0.448	0.00085208294765827
0.45	0.00129951592886359
0.452	0.00179846603640652
0.454	0.00231527951535214
0.456	0.00281688994498704
0.458	0.00327265782912364
0.46	0.00365597034690772
0.462	0.00394552962080567
0.464	0.00412628116224162
0.466	0.00418995669965883
0.468	0.00413522632936417
0.47	0.00396747339778503
0.472	0.003698221682767
0.474	0.00334425844630114
0.476	0.00292650892317109
0.478	0.00246872776014182
0.48	0.00199608055197304
0.482	0.00153369342560334
0.484	0.00110524996290736
0.486	0.000731712016444186
0.488	0.000430233769249271
0.49	0.000213326710841999
0.492	8.83175304576162E-5
0.494	5.71222561322028E-5
0.496	0.000116339709090729
0.498	0.000257647162075528
0.5	0.000468462677203706
